-2.495000001315741844e+00 -5.816782787453897541e+00
-2.485000006472927403e+00 -5.804483442526715997e+00
-2.474999998908093968e+00 -5.785681754349807804e+00
-2.464999995624275186e+00 -5.754680438749217863e+00
-2.455000004893996390e+00 -5.740592922242625740e+00
-2.445000005620442618e+00 -5.715564911952112581e+00
-2.435000000588962266e+00 -5.700270511813196883e+00
-2.425000004955461197e+00 -5.678936036993957437e+00
-2.415000002309684923e+00 -5.660703262659098733e+00
-2.404999994985312028e+00 -5.640255008264740688e+00
-2.395000004664622928e+00 -5.615947057379988117e+00
-2.384999999048709185e+00 -5.605246379351341623e+00
-2.375000003531009707e+00 -5.578161485873950554e+00
-2.364999996807362503e+00 -5.564979919610371084e+00
-2.354999997396923117e+00 -5.540723822225343653e+00
-2.345000004204890409e+00 -5.518997579266056164e+00
-2.335000001314264662e+00 -5.503924386122396761e+00
-2.324999999046767130e+00 -5.481982097024138412e+00
-2.314999997832977829e+00 -5.463702414440653854e+00
-2.305000000705451413e+00 -5.442849511146471642e+00
-2.294999998522090578e+00 -5.417012380758861489e+00
-2.284999999103419110e+00 -5.398946576820285337e+00
-2.275000003461195686e+00 -5.383299635452010179e+00
-2.265000001193106627e+00 -5.357699345541266922e+00
-2.254999997867531025e+00 -5.342117908716986108e+00
-2.245000000644236327e+00 -5.320904056643921187e+00
-2.234999998336895999e+00 -5.298246395884366855e+00
-2.225000002572985025e+00 -5.278036732797750652e+00
-2.214999998033623019e+00 -5.258245442206971099e+00
-2.204999996854496214e+00 -5.241288095557121274e+00
-2.194999997407929726e+00 -5.223970407140785532e+00
-2.185000001760417643e+00 -5.198009161384818277e+00
-2.174999998420068970e+00 -5.183721206431368245e+00
-2.164999998273665405e+00 -5.165003052708845743e+00
-2.154999997519167820e+00 -5.144325101672593270e+00
-2.145000000129111406e+00 -5.122111984117464267e+00
-2.135000001860211771e+00 -5.102115761577346476e+00
-2.124999999613397694e+00 -5.082579430369398743e+00
-2.114999999638816242e+00 -5.062648305060320375e+00
-2.105000002549717308e+00 -5.041307572214820176e+00
-2.095000001181295257e+00 -5.021481896684574231e+00
-2.084999999972044105e+00 -5.005630105974176125e+00
-2.075000000849184012e+00 -4.982770270377407940e+00
-2.065000001101935823e+00 -4.964946359528244813e+00
-2.055000001482737204e+00 -4.945118447576196452e+00
-2.044999998846769085e+00 -4.924448695684365163e+00
-2.034999998660623532e+00 -4.903502762849343277e+00
-2.024999998291420411e+00 -4.885758423208280909e+00
-2.014999999545863840e+00 -4.864815268224695899e+00
-2.005000002045902008e+00 -4.844562446676486722e+00
-1.994999980362715863e+00 -4.824747739188381068e+00
-1.984999986020300033e+00 -4.806907251075370979e+00
-1.975000010322699229e+00 -4.786932362767466920e+00
-1.965000005617843160e+00 -4.766164785381466373e+00
-1.955000005975953137e+00 -4.745909417618771720e+00
-1.945000005996771142e+00 -4.725623025916981135e+00
-1.935000005175247839e+00 -4.707046604129528689e+00
-1.925000010025850639e+00 -4.690199469275875721e+00
-1.915000000230814958e+00 -4.666081081949421616e+00
-1.905000004107824552e+00 -4.648087310822393903e+00
-1.894999993526235382e+00 -4.627276919410495459e+00
-1.884999992818994885e+00 -4.609995473569659552e+00
-1.875000010474787926e+00 -4.588049514575271992e+00
-1.865000011644851741e+00 -4.568668889579613257e+00
-1.854999987887729684e+00 -4.548242983935804062e+00
-1.844999987389967844e+00 -4.528780246933802545e+00
-1.834999992413158587e+00 -4.508569524970476472e+00
-1.824999987256054945e+00 -4.488409051033646513e+00
-1.814999989131069968e+00 -4.469949717111649790e+00
-1.804999991714149044e+00 -4.450130791785762874e+00
-1.794999997478075704e+00 -4.429674588715935890e+00
-1.784999992905422106e+00 -4.409277506752629527e+00
-1.775000004688175537e+00 -4.393217807011638776e+00
-1.764999996753384037e+00 -4.371942026229378442e+00
-1.755000003448490720e+00 -4.351875791971388630e+00
-1.745000003652485088e+00 -4.331856778202607394e+00
-1.735000000346571758e+00 -4.312869961353067438e+00
-1.724999997576766475e+00 -4.292738964230789378e+00
-1.715000002972075999e+00 -4.273540677643312691e+00
-1.705000007951886554e+00 -4.253479775511300964e+00
-1.694999992185314941e+00 -4.234560325844281437e+00
-1.684999990708130335e+00 -4.213695797830051326e+00
-1.675000008185912437e+00 -4.196276407640343820e+00
-1.665000004764611630e+00 -4.176053474907964080e+00
-1.655000001884996408e+00 -4.156099793845211998e+00
-1.645000001456133232e+00 -4.135656071418284618e+00
-1.635000009364410367e+00 -4.116640893596172468e+00
-1.625000001036878139e+00 -4.098529162166624218e+00
-1.614999999119891561e+00 -4.077371389577617578e+00
-1.605000000926183557e+00 -4.057840218584869874e+00
-1.595000000948468388e+00 -4.039249071604910313e+00
-1.584999993847639566e+00 -4.019755873186351636e+00
-1.574999993438196633e+00 -3.999986971360971477e+00
-1.565000001288497034e+00 -3.980283385257074702e+00
-1.554999995110077249e+00 -3.959720930071690681e+00
-1.544999995049883390e+00 -3.941101026801832496e+00
-1.535000002084244031e+00 -3.922844060335928251e+00
-1.525000002752064487e+00 -3.901431200769690744e+00
-1.515000001878747282e+00 -3.882143927847037546e+00
-1.504999995432654281e+00 -3.862505778457678396e+00
-1.495000001315742066e+00 -3.844079334211823351e+00
-1.485000006472927403e+00 -3.824573720340689320e+00
-1.474999998908093968e+00 -3.804327042076434129e+00
-1.464999995624275186e+00 -3.785363179683961299e+00
-1.455000004893996612e+00 -3.765691511477189390e+00
-1.445000005620442618e+00 -3.746828546549490824e+00
-1.435000000588962266e+00 -3.727478523465689531e+00
-1.425000004955461197e+00 -3.708493156417560055e+00
-1.415000002309684701e+00 -3.688527674187757288e+00
-1.404999994985312251e+00 -3.668783240537248247e+00
-1.395000004664622706e+00 -3.650027885059059951e+00
-1.384999999048709407e+00 -3.629754656730978635e+00
-1.375000003531009485e+00 -3.610828154624428521e+00
-1.364999996807362281e+00 -3.591498925780789886e+00
-1.354999997396923339e+00 -3.572320189431613002e+00
-1.345000004204890187e+00 -3.552643634437325559e+00
-1.335000001314264662e+00 -3.533997798622061204e+00
-1.324999999046767130e+00 -3.514084376607018001e+00
-1.314999997832977607e+00 -3.494585589716834306e+00
-1.305000000705451191e+00 -3.475125249301882491e+00
-1.294999998522090578e+00 -3.455602265184093635e+00
-1.284999999103418888e+00 -3.436142617927975262e+00
-1.275000003461195686e+00 -3.417066612269763493e+00
-1.265000001193106405e+00 -3.398053591530661333e+00
-1.254999997867530803e+00 -3.378681006326447189e+00
-1.245000000644236327e+00 -3.359790285797548570e+00
-1.234999998336895999e+00 -3.340220220231469472e+00
-1.225000002572985025e+00 -3.320685343627715280e+00
-1.214999998033623019e+00 -3.301195754066990506e+00
-1.204999996854495992e+00 -3.282390052852281137e+00
-1.194999997407929948e+00 -3.263206877166126674e+00
-1.185000001760417865e+00 -3.243945673029835497e+00
-1.174999998420068970e+00 -3.224926938785763753e+00
-1.164999998273665627e+00 -3.205773912599386488e+00
-1.154999997519167820e+00 -3.187197770146263043e+00
-1.145000000129111184e+00 -3.167773342674752524e+00
-1.135000001860211549e+00 -3.148441052282905606e+00
-1.124999999613397694e+00 -3.129761111146103225e+00
-1.114999999638816242e+00 -3.111153149461687750e+00
-1.105000002549717086e+00 -3.092011813920624519e+00
-1.095000001181295035e+00 -3.073217230197580641e+00
-1.084999999972043883e+00 -3.054234733559909376e+00
-1.075000000849183790e+00 -3.035114079494427575e+00
-1.065000001101936045e+00 -3.016425023988753562e+00
-1.055000001482737204e+00 -2.997525720164841090e+00
-1.044999998846769085e+00 -2.979022398695455820e+00
-1.034999998660623310e+00 -2.960380442690053293e+00
-1.024999998291420633e+00 -2.941345651341586098e+00
-1.014999999545864062e+00 -2.922557053659151194e+00
-1.005000002045902008e+00 -2.904024690513791196e+00
-9.949999803627158634e-01 -2.885390650212500852e+00
-9.849999860203000335e-01 -2.866779169122312343e+00
-9.750000103226993398e-01 -2.848199746478922378e+00
-9.650000056178431596e-01 -2.829419987124563107e+00
-9.550000059759530258e-01 -2.811139153384328182e+00
-9.450000059967710309e-01 -2.792314586489097028e+00
-9.350000051752479502e-01 -2.774013230571305222e+00
-9.250000100258506386e-01 -2.755676062054479569e+00
-9.150000002308150693e-01 -2.737418831262956598e+00
-9.050000041078245516e-01 -2.718862369117347910e+00
-8.949999935262354933e-01 -2.700846011590849471e+00
-8.849999928189948850e-01 -2.682494987780875917e+00
-8.750000104747880370e-01 -2.664060329841324126e+00
-8.650000116448516296e-01 -2.646048703955421466e+00
-8.549999878877295734e-01 -2.628084520326739337e+00
-8.449999873899678438e-01 -2.609960922241024051e+00
-8.349999924131586981e-01 -2.592046950411379669e+00
-8.249999872560549452e-01 -2.574052108934231864e+00
-8.149999891310698574e-01 -2.556287722846087185e+00
-8.049999917141490435e-01 -2.538629349297307769e+00
-7.949999974780757039e-01 -2.520780447392076518e+00
-7.849999929054219949e-01 -2.503075981194291089e+00
-7.750000046881755367e-01 -2.485608063492286135e+00
-7.649999967533841483e-01 -2.468140909625440305e+00
-7.550000034484906086e-01 -2.450589379287240632e+00
-7.450000036524850877e-01 -2.433099173681669836e+00
-7.350000003465716469e-01 -2.415739546517521319e+00
-7.249999975767664750e-01 -2.398350415380274825e+00
-7.150000029720761097e-01 -2.380928791811864897e+00
-7.050000079518865537e-01 -2.363796383731751938e+00
-6.949999921853149409e-01 -2.346608294690104124e+00
-6.849999907081304462e-01 -2.329699974851936695e+00
-6.750000081859123258e-01 -2.312748558674762922e+00
-6.650000047646117407e-01 -2.295896554306647186e+00
-6.550000018849962968e-01 -2.279234009949568929e+00
-6.450000014561332318e-01 -2.262831633921732699e+00
-6.350000093644104782e-01 -2.246196441367586338e+00
-6.250000010368782499e-01 -2.229917142102061600e+00
-6.149999991198916716e-01 -2.213778861372156292e+00
-6.050000009261834455e-01 -2.197677066882686603e+00
-5.950000009484684993e-01 -2.181643448284795728e+00
-5.849999938476394545e-01 -2.165897936073497121e+00
-5.749999934381965216e-01 -2.149947917156587174e+00
-5.650000012884971445e-01 -2.134237871996768732e+00
-5.549999951100771378e-01 -2.118510959599324117e+00
-5.449999950498833901e-01 -2.103353712276671672e+00
-5.350000020842439197e-01 -2.088028976553478078e+00
-5.250000027520644874e-01 -2.073055921845221139e+00
-5.150000018787471712e-01 -2.058069476703392464e+00
-5.049999954326543916e-01 -2.043428741692862260e+00
-4.950000013157420109e-01 -2.028614097539590766e+00
-4.850000064729272919e-01 -2.014283485332078349e+00
-4.749999989080939122e-01 -2.000093057561894927e+00
-4.649999956242750754e-01 -1.986025360382322358e+00
-4.550000048939966124e-01 -1.972255262102963425e+00
-4.450000056204426180e-01 -1.958403717941567868e+00
-4.350000005889622656e-01 -1.944853022632352380e+00
-4.250000049554611414e-01 -1.931679602043359090e+00
-4.150000023096847568e-01 -1.918756488735968491e+00
-4.049999949853121950e-01 -1.906231018152401369e+00
-3.950000046646227614e-01 -1.894138400318995386e+00
-3.849999990487093515e-01 -1.882051037740718247e+00
-3.750000035310095403e-01 -1.870279759795639096e+00
-3.649999968073623369e-01 -1.858725704473804141e+00
-3.549999973969232281e-01 -1.847475365841221961e+00
-3.450000042048902427e-01 -1.836341648268301263e+00
-3.350000013142646615e-01 -1.825764037671576245e+00
-3.249999990467671851e-01 -1.815438110442793462e+00
-3.149999978329776629e-01 -1.805506526954410385e+00
-3.050000007054512463e-01 -1.795984884978048868e+00
-2.949999985220905785e-01 -1.787167560912844566e+00
-2.849999991034189439e-01 -1.778667333712377729e+00
-2.750000034611955746e-01 -1.770736351406547504e+00
-2.650000011931065158e-01 -1.763005056031803131e+00
-2.549999978675308587e-01 -1.755776556858890558e+00
-2.450000006442362432e-01 -1.749074168517462669e+00
-2.349999983368958878e-01 -1.743229401243598486e+00
-2.250000025729850528e-01 -1.737996487872158102e+00
-2.149999980336230188e-01 -1.733557770929501363e+00
-2.049999968544960471e-01 -1.730333888918567098e+00
-1.949999974079298926e-01 -1.727936750826392753e+00
-1.850000017604177815e-01 -1.726437727172542180e+00
-1.749999984200690251e-01 -1.725562628985001901e+00
-1.649999982736655435e-01 -1.726219573367960614e+00
-1.549999975191678203e-01 -1.728094066906025628e+00
-1.450000001291112395e-01 -1.731632276594428754e+00
-1.350000018602116325e-01 -1.736477004699484183e+00
-1.249999996133977914e-01 -1.742856656847435515e+00
-1.149999996388162415e-01 -1.751367695195420460e+00
-1.050000025497171419e-01 -1.762461665438982861e+00
-9.500000118129514615e-02 -1.775730287211769731e+00
-8.499999997204389646e-02 -1.791452958389659011e+00
-7.500000084918380383e-02 -1.810326518352739722e+00
-6.500000110193598912e-02 -1.833120962439551249e+00
-5.500000148273719025e-02 -1.861006959344872369e+00
-4.499999884676905704e-02 -1.895126838687292148e+00
-3.499999866062333126e-02 -1.936969363825292945e+00
-2.499999829142059149e-02 -1.990452949639889724e+00
-1.499999954586402930e-02 -2.058241363177090832e+00
-5.000002045902083268e-03 -2.147155918922623918e+00
